web-scraper-order,web-scraper-start-url,titulo,descripcion,salario,experiencia
"1762086590-315","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Analista Contable","","",""
"1762086590-316","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Analista Tesorería y Cuentas por Pagar","","",""
"1762086590-317","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Coordinador Tributario / Renca / Agroindustria","","",""
"1762086590-318","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Analista de tesorería","","",""
"1762086590-319","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Contador / Renca / Agroindustria","","",""
"1762086590-320","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Analista de Control de Marcación de Turnos y Asistencias con Excel Avanzado","","",""
"1762086590-321","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Reemplazo Asesor de Servicio","","",""
"1762086590-322","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Analista de Remuneraciones","","",""
"1762086590-323","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Analista Contable","","",""
"1762086590-324","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Analista Bodega","","",""
"1762086590-325","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Analista de Abastecimiento Casa Matriz Lampa","","",""
"1762086590-326","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","Analista Senior de Compras","","",""
"1762086590-327","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","","","$ 850.000,00 (Mensual)",""
"1762086590-328","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","","","$ 1.100.000,00 (Mensual)",""
"1762086590-329","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","","","$ 2.000.000,00 (Mensual)",""
"1762086590-330","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","","","$ 1.200.000,00 (Mensual)",""
"1762086590-331","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","","","$ 800.000,00 (Mensual)",""
"1762086590-332","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=5","","","$ 1.000.000,00 (Mensual)",""
"1762086593-333","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Administrativo de Transportes San Bernardo Híbrida Horario Nocturno / $780.000 Ingreso Inmediato","","",""
"1762086593-334","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico con Conocimientos en Excel / $730.000 / Pudahuel / Turno Rotativo","","",""
"1762086593-335","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico / Noche / Cerrillos","","",""
"1762086593-336","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico / Pudahuel La Farfana","","",""
"1762086593-337","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Consultor Funcional TI","","",""
"1762086593-338","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico Noche / San Bernardo","","",""
"1762086593-339","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Asistente Comercial","","",""
"1762086593-340","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico / Turno Día / San Bernardo","","",""
"1762086593-341","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico Pudahuel","","",""
"1762086593-342","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico con Conocimientos en Excel / $730.000 / Pudahuel / Turno Rotativo","","",""
"1762086593-343","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico Noche / San Bernardo","","",""
"1762086593-344","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico Pudahuel","","",""
"1762086593-345","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico Pudahuel","","",""
"1762086593-346","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Despachador Logístico Noche / San Bernardo","","",""
"1762086593-347","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Asistente Contable","","",""
"1762086593-348","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Analista contable","","",""
"1762086593-349","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Analista Contable","","",""
"1762086593-350","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Analista Contable Puente Alto","","",""
"1762086593-351","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","analista de recursos humanos","","",""
"1762086593-352","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","Analista Senior de remuneraciones","","",""
"1762086593-353","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","","","$ 779.999,00 (Mensual)",""
"1762086593-354","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","","","$ 729.999,00 (Mensual)",""
"1762086593-355","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","","","$ 999.999,00 (Mensual)",""
"1762086593-356","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","","","$ 900.000,00 (Mensual)",""
"1762086593-357","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","","","$ 729.999,00 (Mensual)",""
"1762086593-358","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","","","$ 800.000,00 (Mensual)",""
"1762086593-359","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","","","$ 1.000.000,00 (Mensual)",""
"1762086593-360","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=4","","","$ 1.111.111,00 (Mensual)",""
"1762086595-361","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico Cerrillos temporada Cyber 780.000 liquidos mensuales","","",""
"1762086595-362","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico / Pudahuel La Farfana","","",""
"1762086595-363","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Consultor Funcional TI","","",""
"1762086595-364","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Operario Administrativo / Pudahuel / Turno Tarde","","",""
"1762086595-365","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico Noche / San Bernardo","","",""
"1762086595-366","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico / San Bernardo  Noche  /  Cyber","","",""
"1762086595-367","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Operario Administrativo Logística, para temporada Cyber / San Bernardo","","",""
"1762086595-368","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico con Amplios Conocimientos en Excel / Pudahuel / Turno Tarde / $730.000","","",""
"1762086595-369","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico San Bernardo temporada Cyber 780.000 líquidos mensuales","","",""
"1762086595-370","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Operario Administrativo Excel / San Bernardo, temporada Cyber / San Bernardo","","",""
"1762086595-371","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Operario Administrativo / Pudahuel / Turno Tarde","","",""
"1762086595-372","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Operario Administrativo / Pudahuel / Turno Tarde","","",""
"1762086595-373","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Asistente Comercial","","",""
"1762086595-374","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico / Turno Día / San Bernardo","","",""
"1762086595-375","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico / Turno Día / San Bernardo","","",""
"1762086595-376","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico con Conocimientos en Excel / Pudahuel / Turno Rotativo / $730.000","","",""
"1762086595-377","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico Pudahuel","","",""
"1762086595-378","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Administrativo de Transporte / Las Condes /  Turno Madrugada / $730.000","","",""
"1762086595-379","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Despachador Logístico / Pudahuel / Turno Noche / $780.000 Ingreso Inmediato","","",""
"1762086595-380","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","Administrativo de Transportes / San Bernardo / Modalidad Híbrida Horario Nocturno / $780.000","","",""
"1762086595-381","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 700.000,00 (Mensual)",""
"1762086595-382","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 999.999,00 (Mensual)",""
"1762086595-383","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 500.000,00 (Mensual)",""
"1762086595-384","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 500.000,00 (Mensual)",""
"1762086595-385","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 599.999,00 (Mensual)",""
"1762086595-386","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 730.000,00 (Mensual)",""
"1762086595-387","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 700.000,00 (Mensual)",""
"1762086595-388","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 599.999,00 (Mensual)",""
"1762086595-389","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 500.000,00 (Mensual)",""
"1762086595-390","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 599.000,00 (Mensual)",""
"1762086595-391","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 900.000,00 (Mensual)",""
"1762086595-392","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 730.000,00 (Mensual)",""
"1762086595-393","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 730.000,00 (Mensual)",""
"1762086595-394","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 700.000,00 (Mensual)",""
"1762086595-395","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=3","","","$ 780.000,00 (Mensual)",""
"1762086597-396","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Consultor SAP SD Senior – Dominio de Inglés conversacional","","",""
"1762086597-397","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Consultor SAP PP – Inglés conversacional intermedio/Avanzado","","",""
"1762086597-398","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Despachador Logístico / Coordinador de Patio / Temporada Cyber Pudahuel, La Farfana","","",""
"1762086597-399","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Operario Administrativo Excel / San Bernardo, temporada Cyber / San Bernardo","","",""
"1762086597-400","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Despachador Logístico / Coordinador de Patio / Temporada Cyber Pudahuel, La Farfana","","",""
"1762086597-401","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Contador/ autor/a experiencia en importación y exportación","","",""
"1762086597-402","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Especialista en Gestión de Costos e Inventarios","","",""
"1762086597-403","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Ejecutivo Comercial","","",""
"1762086597-404","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Consultor Funcional TI","","",""
"1762086597-405","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Despachador Logístico con Amplios Conocimientos en Excel / Pudahuel / Turno Madrugada / $780.000","","",""
"1762086597-406","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Consultor Funcional TI","","",""
"1762086597-407","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Despachador Logístico / Coordinador de Patio / Pudahuel, La Farfana","","",""
"1762086597-408","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Operario Administrativo Excel / San Bernardo, temporada Cyber / San Bernardo Ingreso Inmediato","","",""
"1762086597-409","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Operario Administrativo / Pudahuel / Turno Tarde  $600.000","","",""
"1762086597-410","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Despachador Logístico con Conocimientos en Excel Pudahuel / Turno Rotativo /Ingreso Inmediato","","",""
"1762086597-411","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Despachador Logístico con Conocimientos en Excel , Pudahuel , Turno Rotativo , $730.000","","",""
"1762086597-412","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Despachador Logístico / Noche / Cerrillos","","",""
"1762086597-413","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Despachador Logístico / Noche / San bernardo","","",""
"1762086597-414","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Administrativo de Transporte Modalidad Híbrida / Las Condes / Turno Rotativo  / $730.000","","",""
"1762086597-415","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","Consultor Funcional TI","","",""
"1762086597-416","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","Presencial y remoto",""
"1762086597-417","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","Presencial y remoto",""
"1762086597-418","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 720.000,00 (Mensual)",""
"1762086597-419","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 600.000,00 (Mensual)",""
"1762086597-420","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 720.000,00 (Mensual)",""
"1762086597-421","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 1.300.000,00 (Mensual)",""
"1762086597-422","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 1.111.111,00 (Mensual)",""
"1762086597-423","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 999.999,00 (Mensual)",""
"1762086597-424","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 780.000,00 (Mensual)",""
"1762086597-425","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 999.999,00 (Mensual)",""
"1762086597-426","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 709.000,00 (Mensual)",""
"1762086597-427","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 500.000,00 (Mensual)",""
"1762086597-428","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 599.000,00 (Mensual)",""
"1762086597-429","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 600.000,00 (Mensual)",""
"1762086597-430","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 730.000,00 (Mensual)",""
"1762086597-431","https://cl.computrabajo.com/trabajo-de-consultor-erp?p=2","","","$ 999.999,00 (Mensual)",""
"1762086599-432","https://cl.computrabajo.com/trabajo-de-consultor-erp","Consultor Oracle ERP","","",""
"1762086599-433","https://cl.computrabajo.com/trabajo-de-consultor-erp","Ingeniero Recursos Humanos (recién titulado)","","",""
"1762086599-434","https://cl.computrabajo.com/trabajo-de-consultor-erp","Consultor Contable Bilingüe (IFRS / US GAAP) Boletas de Honorarios","","",""
"1762086599-435","https://cl.computrabajo.com/trabajo-de-consultor-erp","Analista Contable Consultora de Recursos Humanos","","",""
"1762086599-436","https://cl.computrabajo.com/trabajo-de-consultor-erp","Contador/ autor/a experiencia en importación y exportación","","",""
"1762086599-437","https://cl.computrabajo.com/trabajo-de-consultor-erp","Vendedores/as Integrales Part Time","","",""
"1762086599-438","https://cl.computrabajo.com/trabajo-de-consultor-erp","Ejecutivo Comercial","","",""
"1762086599-439","https://cl.computrabajo.com/trabajo-de-consultor-erp","Consultor Funcional TI","","",""
"1762086599-440","https://cl.computrabajo.com/trabajo-de-consultor-erp","Agente de comercial para rubro mineria e industrial quilicura","","",""
"1762086599-441","https://cl.computrabajo.com/trabajo-de-consultor-erp","Tesorero/a","","",""
"1762086599-442","https://cl.computrabajo.com/trabajo-de-consultor-erp","Contador/a Auditor/a con experiencia en importaciones","","",""
"1762086599-443","https://cl.computrabajo.com/trabajo-de-consultor-erp","Operario Administrativo Excel / San Bernardo, temporada Cyber / San Bernardo","","",""
"1762086599-444","https://cl.computrabajo.com/trabajo-de-consultor-erp","Supervisor/a de Logística para consultora","","",""
"1762086599-445","https://cl.computrabajo.com/trabajo-de-consultor-erp","Supervisor/a de Logística","","",""
"1762086599-446","https://cl.computrabajo.com/trabajo-de-consultor-erp","Operario Administrativo Excel / San Bernardo","","",""
"1762086599-447","https://cl.computrabajo.com/trabajo-de-consultor-erp","Operario Administrativo Logística con Excel, para temporada Cyber / San Bernardo Turno Madrugada","","",""
"1762086599-448","https://cl.computrabajo.com/trabajo-de-consultor-erp","Supervisor/ Logístico","","",""
"1762086599-449","https://cl.computrabajo.com/trabajo-de-consultor-erp","Agente de comercial para rubro mineria e industrial quilicura","","",""
"1762086599-450","https://cl.computrabajo.com/trabajo-de-consultor-erp","Asistente Comercial, Planta de Productos Químicos y Productos de Limpieza","","",""
"1762086599-451","https://cl.computrabajo.com/trabajo-de-consultor-erp","Asistente Senior de Contabilidad","","",""
"1762086599-452","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","Remoto",""
"1762086599-453","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","Presencial y remoto",""
"1762086599-454","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 1.800.000,00 (Mensual)",""
"1762086599-455","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 900.000,00 (Mensual)",""
"1762086599-456","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 1.300.000,00 (Mensual)",""
"1762086599-457","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 260.000,00 (Mensual)",""
"1762086599-458","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 1.111.111,00 (Mensual)",""
"1762086599-459","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 999.999,00 (Mensual)",""
"1762086599-460","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 1.300.000,00 (Mensual)",""
"1762086599-461","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 1.500.000,00 (Mensual)",""
"1762086599-462","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 600.000,00 (Mensual)",""
"1762086599-463","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 599.999,00 (Mensual)",""
"1762086599-464","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 1.300.000,00 (Mensual)",""
"1762086599-465","https://cl.computrabajo.com/trabajo-de-consultor-erp","","","$ 900.000,00 (Mensual)",""
